transaction_id,user_id,recipient_id,created_ts,send_amount,send_currency,receive_amount,receive_currency,fx_rate,fee_amount,payment_method,payout_method,device_id,ip_address,status,decline_reason
T0011866,U00542,R01096,2026-06-17 15:18:20,161.8,EUR,452560.18,TZS,2797.0747,1.62,bank_transfer,mpesa,DV00542,DE.237.30.250,completed,
T0009660,U00442,R00906,2026-06-17 15:30:49,109.63,EUR,180131.26,NGN,1643.0898,1.1,debit_card,bank,DV00442,DE.11.44.207,completed,
T0004292,U00201,R00419,2026-06-17 15:33:10,92.24,GBP,15167.51,KES,164.4265,0.92,bank_transfer,bank,DV00201,GB.107.239.77,completed,
T0003129,U00149,R00309,2026-06-17 15:39:14,340.66,GBP,1584687.34,UGX,4651.8678,3.41,bank_transfer,airtel_money,DV00149,GB.240.194.97,completed,
T0006711,U00316,R00645,2026-06-17 15:44:52,319.82,EUR,5277.56,GHS,16.5015,3.2,debit_card,bank,DV00316,DE.140.31.249,completed,
T0014374,U00653,R01309,2026-06-17 16:20:02,25.7,USD,66889.68,TZS,2602.3224,0.5,debit_card,mpesa,DV00653,US.57.238.156,completed,
T0007922,U00369,R00755,2026-06-17 16:21:24,141.76,GBP,472229.67,TZS,3331.1359,1.42,debit_card,tigopesa,DV00369,GB.69.193.89,completed,
T0013014,U00591,R01194,2026-06-17 16:25:14,242.5,GBP,40111.03,KES,165.4075,2.42,debit_card,bank,DV00591,GB.91.48.4,completed,
T0010823,U00492,R01007,2026-06-17 16:33:09,352.98,GBP,1155241.49,TZS,3272.7925,3.53,debit_card,tigopesa,DV00492,GB.230.107.203,completed,
T0016422,U00749,R01512,2026-06-17 16:43:32,30.18,USD,45657.2,NGN,1512.6889,0.5,bank_transfer,bank,DV00749,US.81.29.152,completed,
T0001688,U00084,R00176,2026-06-17 17:01:49,161.74,GBP,528832.35,TZS,3269.5829,1.62,bank_transfer,mpesa,DV00084,GB.230.196.200,completed,
T0009495,U00435,R00897,2026-06-17 17:10:23,476.89,EUR,7966.79,GHS,16.7056,4.77,debit_card,bank,DV00435,DE.68.247.173,completed,
T0014090,U00640,R01283,2026-06-17 17:20:22,600.28,GBP,99377.15,KES,165.5524,6.0,debit_card,mpesa,DV00640,GB.140.212.3,completed,
T0009487,U00434,R00895,2026-06-17 17:24:31,120.99,USD,443189.65,UGX,3663.089,1.21,bank_transfer,mtn_momo,DV00434,US.148.78.118,completed,
T0006592,U00309,R00627,2026-06-17 17:29:09,99.52,GBP,462195.91,UGX,4644.0809,1.0,debit_card,mtn_momo,DV00309,GB.92.238.160,completed,
T0015454,U00706,R01419,2026-06-17 17:48:36,196.45,GBP,639433.7,TZS,3254.9725,1.96,bank_transfer,tigopesa,DV00706,GB.159.32.198,completed,
T0002393,U00116,R00248,2026-06-17 18:00:42,213.97,GBP,1013372.09,UGX,4736.0596,2.14,bank_transfer,mtn_momo,DV00116,GB.11.49.178,completed,
T0008504,U00392,R00813,2026-06-17 18:11:35,304.53,GBP,5850.54,GHS,19.2117,3.05,debit_card,bank,DV00392,GB.246.27.51,completed,
T0015271,U00698,R01404,2026-06-17 18:12:52,79.46,GBP,1503.62,GHS,18.924,0.79,debit_card,bank,DV00698,GB.163.39.232,completed,
T0015980,U00732,R01476,2026-06-17 18:21:02,364.49,GBP,60142.36,KES,165.0062,3.64,debit_card,bank,DV00732,GB.38.126.92,completed,
T0013792,U00626,R01258,2026-06-17 18:25:46,193.15,USD,2911.03,GHS,15.0711,1.93,google_pay,mtn_momo,DV00626,US.222.216.198,completed,
T0014400,U00655,R01312,2026-06-17 18:53:39,244.41,GBP,1153837.43,UGX,4721.0047,2.44,debit_card,airtel_money,DV00655,GB.122.99.151,completed,
T0013756,U00624,R01256,2026-06-17 18:59:06,152.31,GBP,712951.56,UGX,4681.0369,1.52,bank_transfer,airtel_money,DV00624,GB.37.185.234,completed,
T0006075,U00286,R00581,2026-06-17 19:00:10,72.78,USD,268158.75,UGX,3684.6771,0.73,debit_card,mtn_momo,DV00286,US.251.20.186,completed,
T0003340,U00156,R00323,2026-06-17 19:22:33,330.39,USD,43003.64,KES,130.1601,3.3,debit_card,bank,DV00156,US.66.174.182,completed,
T0014042,U00638,R01280,2026-06-17 19:32:06,184.79,USD,24063.39,KES,130.2189,1.85,bank_transfer,mpesa,DV00638,US.171.217.210,completed,
T0011240,U00511,R01042,2026-06-17 19:36:58,47.14,EUR,6596.93,KES,139.9537,0.5,debit_card,mpesa,DV00511,DE.35.32.36,completed,
T0006847,U00323,R00660,2026-06-17 19:37:29,48.6,GBP,7940.12,KES,163.3656,0.5,debit_card,mpesa,DV00323,GB.94.5.132,completed,
T0002117,U00104,R00219,2026-06-17 19:37:39,125.31,GBP,410821.64,TZS,3278.4114,1.25,debit_card,tigopesa,DV00104,GB.253.123.148,completed,
T0014482,U00660,R01323,2026-06-17 19:43:42,230.77,EUR,637761.53,TZS,2763.6492,2.31,debit_card,mpesa,DV00660,DE.51.187.253,completed,
T0014158,U00643,R01288,2026-06-17 19:47:28,267.59,GBP,1263585.36,UGX,4722.0423,2.68,bank_transfer,airtel_money,DV00643,GB.8.31.2,completed,
T0016881,U00768,R01556,2026-06-17 20:04:05,241.75,EUR,33875.91,KES,140.1277,2.42,debit_card,bank,DV00768,DE.1.55.85,completed,
T0015524,U00710,R01425,2026-06-17 20:37:26,455.0,GBP,8638.4,GHS,18.9857,4.55,bank_transfer,mtn_momo,DV00710,GB.115.67.225,completed,
T0016570,U00754,R01524,2026-06-17 20:39:41,129.59,GBP,433537.54,TZS,3345.5227,1.3,bank_transfer,tigopesa,DV00754,GB.190.246.179,completed,
T0016412,U00748,R01511,2026-06-17 20:40:13,116.72,GBP,19459.0,KES,166.7192,1.17,bank_transfer,bank,DV00748,GB.207.182.250,completed,
T0003800,U00179,R00375,2026-06-17 20:46:10,173.42,EUR,489338.99,TZS,2821.6867,1.73,debit_card,tigopesa,DV00179,DE.203.161.157,completed,
T0005985,U00282,R00572,2026-06-17 21:04:03,359.48,GBP,1173739.35,TZS,3265.0965,3.59,debit_card,mpesa,DV00282,GB.157.36.91,completed,
T0013139,U00597,R01209,2026-06-17 21:20:12,78.87,USD,290168.18,UGX,3678.844,0.79,bank_transfer,mtn_momo,DV00597,US.7.41.82,completed,
T0001630,U00081,R00170,2026-06-17 21:54:05,151.13,GBP,291034.68,NGN,1925.7276,1.51,bank_transfer,bank,DV00081,GB.115.93.177,completed,
T0016781,U00764,R01545,2026-06-17 21:57:24,285.88,GBP,5494.43,GHS,19.2191,2.86,debit_card,mtn_momo,DV00764,GB.49.123.74,completed,
T0001693,U00084,R00175,2026-06-17 22:11:12,168.99,GBP,558725.1,TZS,3306.2775,1.69,bank_transfer,tigopesa,DV00084,GB.14.224.123,completed,
T0002037,U00100,R00208,2026-06-17 22:13:58,192.65,GBP,369814.95,NGN,1919.668,1.93,bank_transfer,bank,DV00100,GB.186.217.181,completed,
T0005511,U00260,R00526,2026-06-17 22:25:04,187.56,GBP,888201.93,UGX,4735.5075,1.88,apple_pay,airtel_money,DV00260,GB.148.154.159,completed,
T0013746,U00624,R01256,2026-06-17 22:37:16,162.42,GBP,752224.14,UGX,4631.3153,1.62,bank_transfer,airtel_money,DV00624,GB.48.211.114,completed,
T0017017,U00777,R01571,2026-06-17 22:40:34,386.68,GBP,1837098.14,UGX,4750.9233,3.87,debit_card,airtel_money,DV00777,GB.43.136.4,completed,
T0016958,U00773,R01562,2026-06-17 22:40:51,183.83,USD,482101.88,TZS,2622.5578,1.84,debit_card,mpesa,DV00773,US.116.94.135,completed,
T0008112,U00376,R00771,2026-06-17 22:52:18,149.57,GBP,281896.5,NGN,1884.7173,1.5,debit_card,bank,DV00376,GB.129.77.82,completed,
T0009525,U00436,R00898,2026-06-18 06:02:59,168.42,GBP,561194.44,TZS,3332.1003,1.68,bank_transfer,mpesa,DV00436,GB.124.113.4,completed,
T0005185,U00244,R00500,2026-06-18 06:29:28,341.77,EUR,567065.74,NGN,1659.1991,3.42,debit_card,bank,DV00244,DE.116.131.36,completed,
T0008290,U00383,R00789,2026-06-18 06:30:15,113.26,GBP,373411.29,TZS,3296.9787,1.13,bank_transfer,mpesa,DV00383,GB.106.94.59,completed,
T0012687,U00575,R01158,2026-06-18 06:49:01,483.21,USD,61474.19,KES,127.2202,4.83,debit_card,mpesa,DV00575,US.250.220.59,completed,
T0014046,U00638,R01280,2026-06-18 07:00:31,97.78,USD,12664.74,KES,129.5172,0.98,bank_transfer,mpesa,DV00638,US.76.132.40,completed,
T0009434,U00432,R00893,2026-06-18 07:09:54,376.41,EUR,628525.01,NGN,1669.801,3.76,bank_transfer,bank,DV00432,DE.23.177.86,completed,
T0009179,U00420,R00871,2026-06-18 07:13:06,208.62,USD,3155.0,GHS,15.1235,2.09,debit_card,bank,DV00420,US.106.21.250,completed,
T0013316,U00603,R01220,2026-06-18 07:23:52,159.72,GBP,3017.61,GHS,18.8936,1.6,debit_card,bank,DV00603,GB.203.90.193,completed,
T0010606,U00484,R00994,2026-06-18 07:26:45,271.93,USD,413182.09,NGN,1519.4335,2.72,bank_transfer,bank,DV00484,US.124.183.43,completed,
T0007542,U00353,R00720,2026-06-18 07:50:06,165.09,GBP,27364.76,KES,165.754,1.65,bank_transfer,bank,DV00353,GB.56.28.179,completed,
T0013754,U00624,R01256,2026-06-18 08:19:49,121.9,GBP,567825.7,UGX,4658.1215,1.22,debit_card,airtel_money,DV00624,GB.198.6.82,completed,
T0004893,U00228,R00467,2026-06-18 08:54:42,148.25,USD,551400.15,UGX,3719.4807,1.48,debit_card,airtel_money,DV00228,US.206.194.205,completed,
T0008217,U00381,R00783,2026-06-18 08:54:54,188.0,GBP,30805.66,KES,163.8562,1.88,apple_pay,bank,DV00381,GB.231.235.56,completed,
T0004283,U00201,R00420,2026-06-18 09:16:49,114.74,GBP,214794.37,NGN,1872.0523,1.15,debit_card,bank,DV00201,GB.141.223.157,failed,card_declined
T0009154,U00420,R00871,2026-06-18 09:23:31,56.76,USD,843.59,GHS,14.8626,0.57,debit_card,bank,DV00420,US.81.36.48,completed,
T0004114,U00192,R00402,2026-06-18 09:26:27,201.77,GBP,943481.97,UGX,4676.0065,2.02,debit_card,airtel_money,DV00192,GB.131.121.80,completed,
T0007962,U00370,R00758,2026-06-18 09:40:43,149.55,GBP,486786.59,TZS,3255.0994,1.5,bank_transfer,tigopesa,DV00370,GB.231.77.37,completed,
T0014389,U00654,R01310,2026-06-18 09:42:10,261.26,GBP,4922.19,GHS,18.8398,2.61,debit_card,mtn_momo,DV00654,GB.77.197.104,completed,
T0002034,U00100,R00208,2026-06-18 10:09:18,215.83,GBP,408346.19,NGN,1891.967,2.16,bank_transfer,bank,DV00100,GB.15.115.35,completed,
T0016395,U00748,R01509,2026-06-18 10:09:32,120.04,GBP,19898.05,KES,165.7673,1.2,bank_transfer,bank,DV00748,GB.50.182.112,completed,
T0007083,U00333,R00680,2026-06-18 10:10:04,311.02,USD,471622.78,NGN,1516.3808,3.11,apple_pay,bank,DV00333,US.119.218.183,completed,
T0007221,U00339,R00692,2026-06-18 10:18:30,434.88,GBP,8145.96,GHS,18.7315,4.35,debit_card,bank,DV00339,GB.116.137.157,completed,
T0007618,U00356,R00727,2026-06-18 10:46:43,364.48,GBP,1732324.75,UGX,4752.9032,3.64,bank_transfer,mtn_momo,DV00356,GB.202.119.150,completed,
T0009009,U00413,R00861,2026-06-18 10:52:51,198.78,EUR,325697.82,NGN,1638.4429,1.99,google_pay,bank,DV00413,DE.225.87.14,completed,
T0015001,U00687,R01384,2026-06-18 11:57:02,252.79,GBP,831496.46,TZS,3289.3379,2.53,google_pay,tigopesa,DV00687,GB.81.163.35,completed,
T0009895,U00453,R00932,2026-06-18 12:09:49,173.16,USD,257420.51,NGN,1486.6365,1.73,apple_pay,bank,DV00453,US.102.57.165,completed,
T0008519,U00393,R00815,2026-06-18 12:13:16,150.79,USD,19634.72,KES,130.2139,1.51,debit_card,mpesa,DV00393,US.85.182.95,completed,
T0014314,U00650,R01302,2026-06-18 12:14:25,359.82,USD,936564.54,TZS,2602.8766,3.6,bank_transfer,mpesa,DV00650,US.7.240.228,completed,
T0013231,U00600,R01212,2026-06-18 12:26:26,365.87,USD,5488.12,GHS,15.0,3.66,debit_card,mtn_momo,DV00600,US.40.28.214,completed,
T0015300,U00699,R01407,2026-06-18 12:29:02,317.98,GBP,1494106.47,UGX,4698.8132,3.18,debit_card,airtel_money,DV00699,GB.245.241.250,completed,
T0017405,U00793,R01601,2026-06-18 12:32:42,335.3,EUR,1354190.44,UGX,4038.76,3.35,google_pay,mtn_momo,DV00793,DE.173.35.228,completed,
T0017360,U00791,R01596,2026-06-18 12:46:33,373.52,USD,47879.21,KES,128.1845,3.74,bank_transfer,mpesa,DV00791,US.190.135.70,completed,
T0010737,U00488,R01001,2026-06-18 13:03:01,77.6,USD,199014.16,TZS,2564.7402,0.78,debit_card,mpesa,DV00488,US.107.247.109,completed,
T0005230,U00245,R00502,2026-06-18 13:05:52,302.17,USD,4509.46,GHS,14.9234,3.02,debit_card,mtn_momo,DV00245,US.83.76.33,completed,
T0001255,U00065,R00142,2026-06-18 13:12:37,189.82,USD,286336.59,NGN,1508.4687,1.9,debit_card,bank,DV00065,US.196.173.229,completed,
T0013101,U00595,R01204,2026-06-18 13:26:29,136.3,USD,357501.92,TZS,2622.9766,1.36,bank_transfer,mpesa,DV00595,US.251.117.17,completed,
T0009798,U00447,R00920,2026-06-18 13:31:48,243.1,USD,3600.61,GHS,14.8113,2.43,bank_transfer,bank,DV00447,US.19.189.208,completed,
T0005148,U00243,R00497,2026-06-18 13:37:49,153.95,GBP,720738.39,UGX,4681.6123,1.54,debit_card,mtn_momo,DV00243,GB.223.222.212,completed,
T0008404,U00388,R00805,2026-06-18 13:41:07,397.68,GBP,1853389.92,UGX,4660.5205,3.98,apple_pay,mtn_momo,DV00388,GB.77.106.251,completed,
T0012014,U00548,R01107,2026-06-18 14:01:46,176.79,USD,644818.08,UGX,3647.3335,1.77,debit_card,airtel_money,DV00548,US.200.181.214,completed,
T0005244,U00246,R00503,2026-06-18 14:03:01,150.23,GBP,701711.56,UGX,4671.0136,1.5,bank_transfer,mtn_momo,DV00246,GB.249.26.204,completed,
T0009760,U00446,R00916,2026-06-18 14:05:56,144.69,USD,370867.7,TZS,2563.1065,1.45,bank_transfer,mpesa,DV00446,US.49.210.247,completed,
T0011900,U00544,R01098,2026-06-18 14:20:34,204.53,USD,306248.28,NGN,1497.2984,2.05,bank_transfer,bank,DV00544,US.171.179.157,completed,
T0006913,U00326,R00665,2026-06-18 14:21:50,213.39,GBP,1010727.79,UGX,4736.6393,2.13,debit_card,mtn_momo,DV00326,GB.150.229.11,completed,
T0002811,U00135,R00284,2026-06-18 14:47:57,118.55,EUR,194843.99,NGN,1643.6209,1.19,google_pay,bank,DV00135,DE.228.59.224,completed,
T0012594,U00571,R01150,2026-06-18 14:53:01,276.72,GBP,5198.84,GHS,18.7873,2.77,bank_transfer,bank,DV00571,GB.152.83.231,completed,
T0010494,U00477,R00979,2026-06-18 14:58:59,255.57,GBP,42484.91,KES,166.2382,2.56,debit_card,mpesa,DV00477,GB.123.233.103,completed,
T0012773,U00578,R01166,2026-06-18 15:01:58,213.54,GBP,34868.03,KES,163.2844,2.14,bank_transfer,mpesa,DV00578,GB.213.238.154,completed,
T0012603,U00571,R01148,2026-06-18 15:38:27,243.72,GBP,40132.94,KES,164.6695,2.44,bank_transfer,bank,DV00571,GB.150.129.133,completed,
T0012336,U00561,R01131,2026-06-18 15:44:31,107.33,USD,280807.62,TZS,2616.3314,1.07,bank_transfer,mpesa,DV00561,US.39.202.129,completed,
T0009817,U00448,R00922,2026-06-18 15:52:47,265.28,GBP,43825.6,KES,165.2062,2.65,debit_card,bank,DV00448,GB.248.245.142,completed,
T0000399,U00020,R00046,2026-06-18 15:53:49,444.18,GBP,72924.41,KES,164.1788,4.44,debit_card,mpesa,DV00020,GB.237.156.170,completed,
T0009576,U00438,R00901,2026-06-18 16:03:46,193.34,EUR,536451.95,TZS,2774.7214,1.93,debit_card,tigopesa,DV00438,DE.131.227.71,completed,
T0017391,U00793,R01602,2026-06-18 16:06:05,299.91,EUR,1185575.24,UGX,3953.1099,3.0,debit_card,mtn_momo,DV00793,DE.132.254.250,completed,
T0010161,U00464,R00957,2026-06-18 16:19:20,94.08,USD,351961.92,UGX,3741.0793,0.94,bank_transfer,airtel_money,DV00464,US.176.59.207,completed,
T0016544,U00753,R01520,2026-06-18 16:20:05,117.32,GBP,553655.97,UGX,4719.3855,1.17,bank_transfer,mtn_momo,DV00753,GB.166.46.152,completed,
T0017106,U00781,R01578,2026-06-18 16:25:24,58.31,GBP,9609.5,KES,164.7897,0.58,google_pay,mpesa,DV00781,GB.56.185.10,completed,
T0001327,U00068,R00149,2026-06-18 16:28:35,98.02,GBP,320066.4,TZS,3265.4461,0.98,debit_card,tigopesa,DV00068,GB.120.149.93,completed,
T0013217,U00599,R01211,2026-06-18 16:29:34,288.06,GBP,555025.63,NGN,1926.7625,2.88,apple_pay,bank,DV00599,GB.19.163.46,completed,
T0015551,U00712,R01431,2026-06-18 16:32:50,98.85,GBP,460113.29,UGX,4654.4287,0.99,debit_card,airtel_money,DV00712,GB.241.70.190,completed,
T0009868,U00451,R00928,2026-06-18 16:39:02,216.54,USD,567889.64,TZS,2622.5975,2.17,debit_card,tigopesa,DV00451,US.27.90.136,completed,
T0012455,U00565,R01139,2026-06-18 16:41:31,256.67,GBP,42576.54,KES,165.883,2.57,apple_pay,bank,DV00565,GB.121.23.250,completed,
T0013679,U00620,R01247,2026-06-18 16:43:34,367.35,GBP,1722594.73,UGX,4689.224,3.67,debit_card,airtel_money,DV00620,GB.147.44.78,completed,
T0017892,U00411,R01620,2026-06-18 17:14:35,951.75,GBP,4493623.8,UGX,4721.4314,9.52,bank_transfer,mtn_momo,DV00411,GB.235.23.18,completed,
T0005001,U00233,R00477,2026-06-18 17:31:11,191.28,USD,500708.65,TZS,2617.6555,1.91,debit_card,tigopesa,DV00233,US.173.168.148,completed,
T0017893,U00411,R01618,2026-06-18 17:39:35,897.27,GBP,1725131.01,NGN,1922.6424,8.97,bank_transfer,bank,DV00411,GB.185.47.95,completed,
T0004042,U00188,R00393,2026-06-18 17:51:14,32.2,USD,483.41,GHS,15.0123,0.5,bank_transfer,bank,DV00188,US.216.142.232,completed,
T0014574,U00667,R01338,2026-06-18 18:01:37,337.58,USD,512145.14,NGN,1517.096,3.38,bank_transfer,bank,DV00667,US.105.182.4,completed,
T0017894,U00411,R01617,2026-06-18 18:04:35,958.83,GBP,18448.37,GHS,19.2404,9.59,bank_transfer,bank,DV00411,GB.252.94.51,completed,
T0007946,U00370,R00758,2026-06-18 18:07:12,116.75,GBP,386413.69,TZS,3309.8443,1.17,apple_pay,tigopesa,DV00370,GB.131.56.11,completed,
T0008996,U00413,R00861,2026-06-18 18:13:32,180.26,EUR,295717.05,NGN,1640.4606,1.8,apple_pay,bank,DV00413,DE.173.141.229,completed,
T0008442,U00390,R00809,2026-06-18 18:28:22,160.22,GBP,755230.01,UGX,4713.7135,1.6,bank_transfer,mtn_momo,DV00390,GB.4.108.66,completed,
T0017895,U00411,R01616,2026-06-18 18:29:35,889.43,GBP,4185585.17,UGX,4705.8926,8.89,bank_transfer,airtel_money,DV00411,GB.95.101.143,completed,
T0002915,U00139,R00291,2026-06-18 18:46:33,496.03,USD,7535.98,GHS,15.1926,4.96,debit_card,bank,DV00139,US.139.71.152,completed,
T0001796,U00089,R00185,2026-06-18 18:49:09,184.88,EUR,306280.65,NGN,1656.6589,1.85,bank_transfer,bank,DV00089,DE.169.56.219,completed,
T0012808,U00579,R01168,2026-06-18 18:54:20,284.86,USD,424375.45,NGN,1489.7755,2.85,bank_transfer,bank,DV00579,US.61.155.78,completed,
T0017896,U00411,R00856,2026-06-18 18:54:35,941.54,GBP,154450.63,KES,164.0403,9.42,bank_transfer,mpesa,DV00411,GB.138.180.220,completed,
T0015125,U00692,R01393,2026-06-18 19:00:17,206.33,GBP,3960.82,GHS,19.1967,2.06,debit_card,bank,DV00692,GB.58.151.249,completed,
T0003674,U00171,R00357,2026-06-18 19:04:10,214.66,EUR,349583.83,NGN,1628.5661,2.15,google_pay,bank,DV00171,DE.57.202.149,completed,
T0010867,U00494,R01011,2026-06-18 19:07:56,84.71,EUR,233989.52,TZS,2762.1283,0.85,apple_pay,mpesa,DV00494,DE.224.66.144,completed,
T0015815,U00725,R01462,2026-06-18 19:12:15,190.24,EUR,318588.45,NGN,1674.7045,1.9,bank_transfer,bank,DV00725,DE.198.11.46,completed,
T0000942,U00049,R00111,2026-06-18 19:38:02,79.71,GBP,265034.2,TZS,3324.9891,0.8,bank_transfer,tigopesa,DV00049,GB.115.90.44,completed,
T0002650,U00128,R00270,2026-06-18 19:38:43,341.49,USD,1251127.56,UGX,3663.7151,3.41,bank_transfer,airtel_money,DV00128,US.168.184.102,completed,
T0013983,U00635,R01274,2026-06-18 19:39:14,170.79,GBP,812077.56,UGX,4754.9151,1.71,debit_card,mtn_momo,DV00635,GB.45.107.205,completed,
T0006893,U00325,R00664,2026-06-18 19:47:32,212.36,GBP,401302.2,NGN,1889.7334,2.12,debit_card,bank,DV00325,GB.101.146.32,completed,
T0000872,U00045,R00102,2026-06-18 19:52:27,87.06,GBP,1661.22,GHS,19.0817,0.87,bank_transfer,mtn_momo,DV00045,GB.207.55.159,completed,
T0007153,U00336,R00685,2026-06-18 19:59:11,186.46,EUR,26408.89,KES,141.6295,1.86,debit_card,bank,DV00336,DE.112.74.197,completed,
T0016037,U00734,R01479,2026-06-18 20:20:50,101.27,GBP,335136.6,TZS,3309.2391,1.01,bank_transfer,mpesa,DV00734,GB.107.76.177,completed,
T0012777,U00578,R01166,2026-06-18 20:33:41,190.01,GBP,31662.45,KES,166.6396,1.9,bank_transfer,mpesa,DV00578,GB.163.166.7,completed,
T0008501,U00392,R00814,2026-06-18 20:42:38,236.29,GBP,4472.88,GHS,18.9299,2.36,bank_transfer,mtn_momo,DV00392,GB.206.73.100,completed,
T0014561,U00665,R01332,2026-06-18 20:55:31,253.49,GBP,846738.0,TZS,3340.3473,2.53,bank_transfer,tigopesa,DV00665,GB.128.195.30,completed,
T0015480,U00707,R01420,2026-06-18 21:01:58,78.5,GBP,260091.49,TZS,3313.4255,0.78,bank_transfer,tigopesa,DV00707,GB.52.109.95,completed,
T0008861,U00407,R00848,2026-06-18 21:05:08,215.87,GBP,35109.67,KES,162.646,2.16,debit_card,bank,DV00407,GB.226.75.154,completed,
T0011403,U00521,R01060,2026-06-18 21:22:22,142.56,USD,533983.6,UGX,3745.685,1.43,bank_transfer,mtn_momo,DV00521,US.160.84.65,completed,
T0011474,U00525,R01067,2026-06-18 21:27:19,229.06,EUR,911913.81,UGX,3981.183,2.29,google_pay,airtel_money,DV00525,DE.104.184.130,completed,
T0011318,U00517,R01051,2026-06-18 21:53:19,639.62,GBP,1226590.29,NGN,1917.6749,6.4,debit_card,bank,DV00517,GB.237.237.85,failed,card_declined
T0003905,U00183,R00385,2026-06-18 22:03:49,397.88,USD,1035074.52,TZS,2601.4746,3.98,debit_card,mpesa,DV00183,US.199.130.76,completed,
T0008414,U00388,R00805,2026-06-18 22:26:27,363.99,GBP,1696026.35,UGX,4659.5804,3.64,debit_card,mtn_momo,DV00388,GB.105.181.218,completed,
T0000084,U00005,R00012,2026-06-18 22:29:13,63.58,GBP,208209.24,TZS,3274.8913,0.64,debit_card,mpesa,DV00005,GB.150.17.38,completed,
T0006413,U00302,R00613,2026-06-18 22:39:28,128.59,GBP,420583.98,TZS,3270.7813,1.29,debit_card,mpesa,DV00302,GB.140.209.46,completed,
T0003990,U00187,R00390,2026-06-18 22:51:29,216.56,USD,27637.0,KES,127.6157,2.17,bank_transfer,mpesa,DV00187,US.41.109.15,completed,
T0004649,U00218,R00450,2026-06-18 22:54:19,246.93,USD,371369.12,NGN,1503.9287,2.47,debit_card,bank,DV00218,US.145.166.182,completed,
T0001021,U00051,R00114,2026-06-19 06:12:02,156.74,GBP,740995.67,UGX,4727.5416,1.57,debit_card,airtel_money,DV00051,GB.84.252.68,completed,
T0002756,U00132,R00278,2026-06-19 06:17:22,189.1,GBP,3572.22,GHS,18.8902,1.89,apple_pay,bank,DV00132,GB.160.235.31,completed,
T0003827,U00180,R00378,2026-06-19 06:28:01,142.4,EUR,2366.09,GHS,16.6159,1.42,bank_transfer,bank,DV00180,DE.18.111.112,completed,
T0017082,U00780,R01576,2026-06-19 06:42:58,502.94,USD,64073.39,KES,127.3967,5.03,bank_transfer,mpesa,DV00780,US.221.90.166,completed,
T0012145,U00553,R01116,2026-06-19 06:46:07,64.9,GBP,121706.78,NGN,1875.3903,0.65,bank_transfer,bank,DV00553,GB.68.29.170,completed,
T0005422,U00255,R00517,2026-06-19 06:50:50,315.66,GBP,1055129.66,TZS,3342.6526,3.16,debit_card,mpesa,DV00255,GB.29.132.110,completed,
T0002768,U00132,R00278,2026-06-19 07:07:33,117.39,GBP,2263.62,GHS,19.2836,1.17,bank_transfer,bank,DV00132,GB.61.108.184,completed,
T0007751,U00362,R00740,2026-06-19 07:17:57,428.98,GBP,8080.02,GHS,18.8356,4.29,debit_card,mtn_momo,DV00362,GB.219.27.52,completed,
T0001991,U00098,R00204,2026-06-19 07:34:18,658.6,GBP,3106403.05,UGX,4716.6805,6.59,debit_card,mtn_momo,DV00098,GB.237.227.6,completed,
T0000088,U00005,R00010,2026-06-19 07:41:50,75.25,GBP,251414.36,TZS,3340.9068,0.75,debit_card,tigopesa,DV00005,GB.226.42.23,completed,
T0006243,U00295,R00596,2026-06-19 07:43:06,283.95,USD,36599.92,KES,128.8944,2.84,apple_pay,bank,DV00295,US.136.63.140,completed,
T0015735,U00721,R01451,2026-06-19 08:08:02,83.95,GBP,277242.04,TZS,3302.3705,0.84,bank_transfer,tigopesa,DV00721,GB.66.113.189,completed,
T0012162,U00555,R01118,2026-06-19 08:09:21,273.38,USD,404737.56,NGN,1480.4787,2.73,debit_card,bank,DV00555,US.177.57.251,completed,
T0001723,U00085,R00177,2026-06-19 08:20:06,184.31,GBP,352561.18,NGN,1912.8731,1.84,debit_card,bank,DV00085,GB.38.175.95,completed,
T0006606,U00311,R00633,2026-06-19 08:22:36,76.74,GBP,366045.09,UGX,4769.9912,0.77,bank_transfer,airtel_money,DV00311,GB.155.189.44,completed,
T0007674,U00358,R00732,2026-06-19 08:28:04,172.76,GBP,3280.43,GHS,18.988,1.73,debit_card,bank,DV00358,GB.96.228.234,completed,
